#nNodeR = 100 ,nNodeZ = 100
R Z Phi
0.00163 0.00105 2.41135e-72
0.00165 0.00105 2.63847e-73
0.00167 0.00105 2.85307e-74
0.00169 0.00105 3.04929e-75
0.00171 0.00105 3.22156e-76
0.00173 0.00105 3.3649e-77
0.00175 0.00105 3.47513e-78
0.00177 0.00105 3.54909e-79
0.00179 0.00105 3.58477e-80
0.00181 0.00105 3.58142e-81
0.00183 0.00105 3.53956e-82
0.00185 0.00105 3.46093e-83
0.00187 0.00105 3.34837e-84
0.00189 0.00105 3.20566e-85
0.00191 0.00105 3.03734e-86
0.00193 0.00105 2.84843e-87
0.00195 0.00105 2.64423e-88
0.00197 0.00105 2.43185e-89
0.00199 0.00105 2.41244e-90
1e-05 0.00107 8.8778e-22
3e-05 0.00107 8.39496e-22
5e-05 0.00107 7.50803e-22
7e-05 0.00107 6.35312e-22
9e-05 0.00107 5.08902e-22
0.00011 0.00107 3.86159e-22
0.00013 0.00107 2.77806e-22
0.00015 0.00107 1.89657e-22
0.00017 0.00107 1.22998e-22
0.00019 0.00107 7.58585e-23
0.00021 0.00107 4.45447e-23
0.00023 0.00107 2.4934e-23
0.00025 0.00107 1.33205e-23
0.00027 0.00107 6.80002e-24
0.00029 0.00107 3.32119e-24
0.00031 0.00107 1.5538e-24
0.00033 0.00107 6.97153e-25
0.00035 0.00107 3.0033e-25
0.00037 0.00107 1.24365e-25
0.00039 0.00107 4.95567e-26
0.00041 0.00107 1.90228e-26
0.00043 0.00107 7.04145e-27
0.00045 0.00107 2.51591e-27
0.00047 0.00107 8.68534e-28
0.00049 0.00107 2.8996e-28
0.00051 0.00107 9.36985e-29
0.00053 0.00107 2.93318e-29
0.00055 0.00107 8.90245e-30
0.00057 0.00107 2.62172e-30
0.00059 0.00107 7.4971e-31
0.00061 0.00107 2.08327e-31
0.00063 0.00107 5.62915e-32
0.00065 0.00107 1.48004e-32
0.00067 0.00107 3.78892e-33
0.00069 0.00107 9.45004e-34
0.00071 0.00107 2.29766e-34
0.00073 0.00107 5.44897e-35
0.00075 0.00107 1.26113e-35
0.00077 0.00107 2.84999e-36
0.00079 0.00107 6.29203e-37
0.00081 0.00107 1.35771e-37
0.00083 0.00107 2.86484e-38
0.00085 0.00107 5.91372e-39
0.00087 0.00107 1.19476e-39
0.00089 0.00107 2.3634e-40
0.00091 0.00107 4.5794e-41
0.00093 0.00107 8.69487e-42
0.00095 0.00107 1.61832e-42
0.00097 0.00107 2.95373e-43
0.00099 0.00107 5.28852e-44
0.00101 0.00107 9.29184e-45
0.00103 0.00107 1.60257e-45
0.00105 0.00107 2.71403e-46
0.00107 0.00107 4.51474e-47
0.00109 0.00107 7.37901e-48
0.00111 0.00107 1.18532e-48
0.00113 0.00107 1.87185e-49
0.00115 0.00107 2.90681e-50
0.00117 0.00107 4.44007e-51
0.00119 0.00107 6.6727e-52
0.00121 0.00107 9.86866e-53
0.00123 0.00107 1.4367e-53
0.00125 0.00107 2.05932e-54
0.00127 0.00107 2.90693e-55
0.00129 0.00107 4.04196e-56
0.00131 0.00107 5.53718e-57
0.00133 0.00107 7.4751e-58
0.00135 0.00107 9.94638e-59
0.00137 0.00107 1.30472e-59
0.00139 0.00107 1.68757e-60
0.00141 0.00107 2.15266e-61
0.00143 0.00107 2.70858e-62
0.00145 0.00107 3.36229e-63
0.00147 0.00107 4.11845e-64
0.00149 0.00107 4.97863e-65
0.00151 0.00107 5.94067e-66
0.00153 0.00107 6.99812e-67
0.00155 0.00107 8.13984e-68
0.00157 0.00107 9.34988e-69
0.00159 0.00107 1.06076e-69
0.00161 0.00107 1.18881e-70
0.00163 0.00107 1.31631e-71
0.00165 0.00107 1.44015e-72
0.00167 0.00107 1.55714e-73
0.00169 0.00107 1.66408e-74
0.00171 0.00107 1.75794e-75
0.00173 0.00107 1.836e-76
0.00175 0.00107 1.89598e-77
0.00177 0.00107 1.93617e-78
0.00179 0.00107 1.95547e-79
0.00181 0.00107 1.95348e-80
0.00183 0.00107 1.9305e-81
0.00185 0.00107 1.88746e-82
0.00187 0.00107 1.82593e-83
0.00189 0.00107 1.74798e-84
0.00191 0.00107 1.65607e-85
0.00193 0.00107 1.55296e-86
0.00195 0.00107 1.44153e-87
0.00197 0.00107 1.32565e-88
0.00199 0.00107 1.31497e-89
1e-05 0.00109 4.83764e-21
3e-05 0.00109 4.57434e-21
5e-05 0.00109 4.09072e-21
7e-05 0.00109 3.46105e-21
9e-05 0.00109 2.77195e-21
0.00011 0.00109 2.10297e-21
0.00013 0.00109 1.51255e-21
0.00015 0.00109 1.03235e-21
0.00017 0.00109 6.69315e-22
0.00019 0.00109 4.12674e-22
0.00021 0.00109 2.42247e-22
0.00023 0.00109 1.35553e-22
0.00025 0.00109 7.23907e-23
0.00027 0.00109 3.69417e-23
0.00029 0.00109 1.80361e-23
0.00031 0.00109 8.43492e-24
0.00033 0.00109 3.78314e-24
0.00035 0.00109 1.62914e-24
0.00037 0.00109 6.74366e-25
0.00039 0.00109 2.6862e-25
0.00041 0.00109 1.03074e-25
0.00043 0.00109 3.81398e-26
0.00045 0.00109 1.36224e-26
0.00047 0.00109 4.701e-27
0.00049 0.00109 1.56888e-27
0.00051 0.00109 5.06797e-28
0.00053 0.00109 1.58596e-28
0.00055 0.00109 4.81194e-29
0.00057 0.00109 1.41663e-29
0.00059 0.00109 4.04972e-30
0.00061 0.00109 1.12497e-30
0.00063 0.00109 3.03883e-31
0.00065 0.00109 7.98746e-32
0.00067 0.00109 2.0442e-32
0.00069 0.00109 5.09706e-33
0.00071 0.00109 1.23894e-33
0.00073 0.00109 2.9374e-34
0.00075 0.00109 6.79662e-35
0.00077 0.00109 1.53556e-35
0.00079 0.00109 3.38926e-36
0.00081 0.00109 7.31167e-37
0.00083 0.00109 1.54243e-37
0.00085 0.00109 3.1832e-38
0.00087 0.00109 6.4296e-39
0.00089 0.00109 1.27159e-39
0.00091 0.00109 2.46334e-40
0.00093 0.00109 4.67614e-41
0.00095 0.00109 8.70161e-42
0.00097 0.00109 1.58788e-42
0.00099 0.00109 2.84248e-43
0.00101 0.00109 4.99323e-44
0.00103 0.00109 8.61023e-45
0.00105 0.00109 1.45792e-45
0.00107 0.00109 2.4248e-46
0.00109 0.00109 3.96246e-47
0.00111 0.00109 6.364e-48
0.00113 0.00109 1.00483e-48
0.00115 0.00109 1.56016e-49
0.00117 0.00109 2.38272e-50
0.00119 0.00109 3.58028e-51
0.00121 0.00109 5.29429e-52
0.00123 0.00109 7.70639e-53
0.00125 0.00109 1.10445e-53
0.00127 0.00109 1.55882e-54
0.00129 0.00109 2.16717e-55
0.00131 0.00109 2.96846e-56
0.00133 0.00109 4.00684e-57
0.00135 0.00109 5.33081e-58
0.00137 0.00109 6.99185e-59
0.00139 0.00109 9.04235e-60
0.00141 0.00109 1.1533e-60
0.00143 0.00109 1.45096e-61
0.00145 0.00109 1.80094e-62
0.00147 0.00109 2.20571e-63
0.00149 0.00109 2.66609e-64
0.00151 0.00109 3.18092e-65
0.00153 0.00109 3.74673e-66
0.00155 0.00109 4.35754e-67
0.00157 0.00109 5.0048e-68
0.00159 0.00109 5.67745e-69
0.00161 0.00109 6.36219e-70
0.00163 0.00109 7.04381e-71
0.00165 0.00109 7.7058e-72
0.00167 0.00109 8.33099e-73
0.00169 0.00109 8.90231e-74
0.00171 0.00109 9.40357e-75
0.00173 0.00109 9.82024e-76
0.00175 0.00109 1.01402e-76
0.00177 0.00109 1.03542e-77
0.00179 0.00109 1.04566e-78
0.00181 0.00109 1.04451e-79
0.00183 0.00109 1.03213e-80
0.00185 0.00109 1.00904e-81
0.00187 0.00109 9.76074e-83
0.00189 0.00109 9.34332e-84
0.00191 0.00109 8.85139e-85
0.00193 0.00109 8.29963e-86
0.00195 0.00109 7.70354e-87
0.00197 0.00109 7.08378e-88
0.00199 0.00109 7.02615e-89
1e-05 0.00111 2.58485e-20
3e-05 0.00111 2.44405e-20
5e-05 0.00111 2.18547e-20
7e-05 0.00111 1.84882e-20
9e-05 0.00111 1.48047e-20
0.00011 0.00111 1.12294e-20
0.00013 0.00111 8.07477e-21
0.00015 0.00111 5.50971e-21
0.00017 0.00111 3.57112e-21
0.00019 0.00111 2.20111e-21
0.00021 0.00111 1.29166e-21
0.00023 0.00111 7.22506e-22
0.00025 0.00111 3.85707e-22
0.00027 0.00111 1.96756e-22
0.00029 0.00111 9.60251e-23
0.00031 0.00111 4.48906e-23
0.00033 0.00111 2.01259e-23
0.00035 0.00111 8.66348e-24
0.00037 0.00111 3.58475e-24
0.00039 0.00111 1.42735e-24
0.00041 0.00111 5.47489e-25
0.00043 0.00111 2.02506e-25
0.00045 0.00111 7.23017e-26
0.00047 0.00111 2.49416e-26
0.00049 0.00111 8.3208e-27
0.00051 0.00111 2.68691e-27
0.00053 0.00111 8.40543e-28
0.00055 0.00111 2.5494e-28
0.00057 0.00111 7.50284e-29
0.00059 0.00111 2.14414e-29
0.00061 0.00111 5.95428e-30
0.00063 0.00111 1.6079e-30
0.00065 0.00111 4.225e-31
0.00067 0.00111 1.08097e-31
0.00069 0.00111 2.69451e-32
0.00071 0.00111 6.54767e-33
0.00073 0.00111 1.55195e-33
0.00075 0.00111 3.58996e-34
0.00077 0.00111 8.10867e-35
0.00079 0.00111 1.78927e-35
0.00081 0.00111 3.85902e-36
0.00083 0.00111 8.13877e-37
0.00085 0.00111 1.67925e-37
0.00087 0.00111 3.39104e-38
0.00089 0.00111 6.70496e-39
0.00091 0.00111 1.29861e-39
0.00093 0.00111 2.46461e-40
0.00095 0.00111 4.58531e-41
0.00097 0.00111 8.36562e-42
0.00099 0.00111 1.49723e-42
0.00101 0.00111 2.62959e-43
0.00103 0.00111 4.53355e-44
0.00105 0.00111 7.67499e-45
0.00107 0.00111 1.27626e-45
0.00109 0.00111 2.08522e-46
0.00111 0.00111 3.34843e-47
0.00113 0.00111 5.28603e-48
0.00115 0.00111 8.20604e-49
0.00117 0.00111 1.25305e-49
0.00119 0.00111 1.88253e-50
0.00121 0.00111 2.78335e-51
0.00123 0.00111 4.05084e-52
0.00125 0.00111 5.80466e-53
0.00127 0.00111 8.19149e-54
0.00129 0.00111 1.13867e-54
0.00131 0.00111 1.55947e-55
0.00133 0.00111 2.10469e-56
0.00135 0.00111 2.79977e-57
0.00137 0.00111 3.67168e-58
0.00139 0.00111 4.74788e-59
0.00141 0.00111 6.0549e-60
0.00143 0.00111 7.61672e-61
0.00145 0.00111 9.45278e-62
0.00147 0.00111 1.1576e-62
0.00149 0.00111 1.39906e-63
0.00151 0.00111 1.66903e-64
0.00153 0.00111 1.96569e-65
0.00155 0.00111 2.2859e-66
0.00157 0.00111 2.62517e-67
0.00159 0.00111 2.97769e-68
0.00161 0.00111 3.33648e-69
0.00163 0.00111 3.69358e-70
0.00165 0.00111 4.04031e-71
0.00167 0.00111 4.36769e-72
0.00169 0.00111 4.66678e-73
0.00171 0.00111 4.92909e-74
0.00173 0.00111 5.14704e-75
0.00175 0.00111 5.31426e-76
0.00177 0.00111 5.42596e-77
0.00179 0.00111 5.47912e-78
0.00181 0.00111 5.47264e-79
0.00183 0.00111 5.40736e-80
0.00185 0.00111 5.28596e-81
0.00187 0.00111 5.11284e-82
0.00189 0.00111 4.89381e-83
0.00191 0.00111 4.63579e-84
0.00193 0.00111 4.34648e-85
0.00195 0.00111 4.03401e-86
0.00197 0.00111 3.7092e-87
0.00199 0.00111 3.67874e-88
1e-05 0.00113 1.3538e-19
3e-05 0.00113 1.28e-19
5e-05 0.00113 1.14447e-19
7e-05 0.00113 9.68043e-20
9e-05 0.00113 7.75034e-20
0.00011 0.00113 5.87738e-20
0.00013 0.00113 4.2252e-20
0.00015 0.00113 2.88218e-20
0.00017 0.00113 1.86751e-20
0.00019 0.00113 1.15068e-20
0.00021 0.00113 6.74998e-21
0.00023 0.00113 3.77429e-21
0.00025 0.00113 2.01411e-21
0.00027 0.00113 1.02702e-21
0.00029 0.00113 5.01028e-22
0.00031 0.00113 2.34129e-22
0.00033 0.00113 1.04925e-22
0.00035 0.00113 4.51477e-23
0.00037 0.00113 1.86734e-23
0.00039 0.00113 7.43223e-24
0.00041 0.00113 2.84962e-24
0.00043 0.00113 1.0536e-24
0.00045 0.00113 3.76025e-25
0.00047 0.00113 1.29666e-25
0.00049 0.00113 4.32414e-26
0.00051 0.00113 1.39581e-26
0.00053 0.00113 4.36489e-27
0.00055 0.00113 1.32341e-27
0.00057 0.00113 3.89343e-28
0.00059 0.00113 1.11227e-28
0.00061 0.00113 3.08775e-29
0.00063 0.00113 8.33545e-30
0.00065 0.00113 2.18957e-30
0.00067 0.00113 5.60028e-31
0.00069 0.00113 1.39555e-31
0.00071 0.00113 3.3902e-32
0.00073 0.00113 8.03326e-33
0.00075 0.00113 1.85773e-33
0.00077 0.00113 4.19491e-34
0.00079 0.00113 9.25407e-35
0.00081 0.00113 1.99536e-35
0.00083 0.00113 4.20721e-36
0.00085 0.00113 8.67847e-37
0.00087 0.00113 1.75209e-37
0.00089 0.00113 3.46353e-38
0.00091 0.00113 6.70658e-39
0.00093 0.00113 1.27255e-39
0.00095 0.00113 2.36702e-40
0.00097 0.00113 4.31757e-41
0.00099 0.00113 7.72575e-42
0.00101 0.00113 1.3566e-42
0.00103 0.00113 2.3384e-43
0.00105 0.00113 3.95798e-44
0.00107 0.00113 6.58043e-45
0.00109 0.00113 1.07495e-45
0.00111 0.00113 1.72584e-46
0.00113 0.00113 2.72404e-47
0.00115 0.00113 4.22808e-48
0.00117 0.00113 6.45514e-49
0.00119 0.00113 9.69641e-50
0.00121 0.00113 1.4334e-50
0.00123 0.00113 2.08582e-51
0.00125 0.00113 2.98843e-52
0.00127 0.00113 4.21663e-53
0.00129 0.00113 5.86055e-54
0.00131 0.00113 8.02519e-55
0.00133 0.00113 1.08295e-55
0.00135 0.00113 1.4404e-56
0.00137 0.00113 1.88872e-57
0.00139 0.00113 2.442e-58
0.00141 0.00113 3.11386e-59
0.00143 0.00113 3.91657e-60
0.00145 0.00113 4.8601e-61
0.00147 0.00113 5.95102e-62
0.00149 0.00113 7.19148e-63
0.00151 0.00113 8.57825e-64
0.00153 0.00113 1.01019e-64
0.00155 0.00113 1.17462e-65
0.00157 0.00113 1.34881e-66
0.00159 0.00113 1.52977e-67
0.00161 0.00113 1.71392e-68
0.00163 0.00113 1.89716e-69
0.00165 0.00113 2.07505e-70
0.00167 0.00113 2.24297e-71
0.00169 0.00113 2.39634e-72
0.00171 0.00113 2.5308e-73
0.00173 0.00113 2.64246e-74
0.00175 0.00113 2.72806e-75
0.00177 0.00113 2.78515e-76
0.00179 0.00113 2.8122e-77
0.00181 0.00113 2.80863e-78
0.00183 0.00113 2.7749e-79
0.00185 0.00113 2.71238e-80
0.00187 0.00113 2.62333e-81
0.00189 0.00113 2.51075e-82
0.00191 0.00113 2.37819e-83
0.00193 0.00113 2.2296e-84
0.00195 0.00113 2.06916e-85
0.00197 0.00113 1.90241e-86
0.00199 0.00113 1.88664e-87
1e-05 0.00115 6.94753e-19
3e-05 0.00115 6.56847e-19
5e-05 0.00115 5.87239e-19
7e-05 0.00115 4.96643e-19
9e-05 0.00115 3.97546e-19
0.00011 0.00115 3.01406e-19
0.00013 0.00115 2.1662e-19
0.00015 0.00115 1.47721e-19
0.00017 0.00115 9.56839e-20
0.00019 0.00115 5.89352e-20
0.00021 0.00115 3.4559e-20
0.00023 0.00115 1.93162e-20
0.00025 0.00115 1.03037e-20
0.00027 0.00115 5.25183e-21
0.00029 0.00115 2.56099e-21
0.00031 0.00115 1.19623e-21
0.00033 0.00115 5.35857e-22
0.00035 0.00115 2.30473e-22
0.00037 0.00115 9.52841e-23
0.00039 0.00115 3.79081e-23
0.00041 0.00115 1.45284e-23
0.00043 0.00115 5.36938e-24
0.00045 0.00115 1.91552e-24
0.00047 0.00115 6.60266e-25
0.00049 0.00115 2.20101e-25
0.00051 0.00115 7.10199e-26
0.00053 0.00115 2.22005e-26
0.00055 0.00115 6.72856e-27
0.00057 0.00115 1.9788e-27
0.00059 0.00115 5.65099e-28
0.00061 0.00115 1.56822e-28
0.00063 0.00115 4.23201e-29
0.00065 0.00115 1.11131e-29
0.00067 0.00115 2.84148e-30
0.00069 0.00115 7.07857e-31
0.00071 0.00115 1.71906e-31
0.00073 0.00115 4.0722e-32
0.00075 0.00115 9.41442e-33
0.00077 0.00115 2.12526e-33
0.00079 0.00115 4.68709e-34
0.00081 0.00115 1.01036e-34
0.00083 0.00115 2.12978e-35
0.00085 0.00115 4.39212e-36
0.00087 0.00115 8.86505e-37
0.00089 0.00115 1.75201e-37
0.00091 0.00115 3.39171e-38
0.00093 0.00115 6.43417e-39
0.00095 0.00115 1.19653e-39
0.00097 0.00115 2.18206e-40
0.00099 0.00115 3.9037e-41
0.00101 0.00115 6.85329e-42
0.00103 0.00115 1.18107e-42
0.00105 0.00115 1.9987e-43
0.00107 0.00115 3.32235e-44
0.00109 0.00115 5.42622e-45
0.00111 0.00115 8.71026e-46
0.00113 0.00115 1.37457e-46
0.00115 0.00115 2.13315e-47
0.00117 0.00115 3.2562e-48
0.00119 0.00115 4.89039e-49
0.00121 0.00115 7.22818e-50
0.00123 0.00115 1.05165e-50
0.00125 0.00115 1.50651e-51
0.00127 0.00115 2.12534e-52
0.00129 0.00115 2.9535e-53
0.00131 0.00115 4.04381e-54
0.00133 0.00115 5.4561e-55
0.00135 0.00115 7.25601e-56
0.00137 0.00115 9.51315e-57
0.00139 0.00115 1.22983e-57
0.00141 0.00115 1.56799e-58
0.00143 0.00115 1.97194e-59
0.00145 0.00115 2.4467e-60
0.00147 0.00115 2.99553e-61
0.00149 0.00115 3.61951e-62
0.00151 0.00115 4.31697e-63
0.00153 0.00115 5.08315e-64
0.00155 0.00115 5.90988e-65
0.00157 0.00115 6.78554e-66
0.00159 0.00115 7.69511e-67
0.00161 0.00115 8.62053e-68
0.00163 0.00115 9.54121e-69
0.00165 0.00115 1.04348e-69
0.00167 0.00115 1.12781e-70
0.00169 0.00115 1.20481e-71
0.00171 0.00115 1.27229e-72
0.00173 0.00115 1.3283e-73
0.00175 0.00115 1.37121e-74
0.00177 0.00115 1.39978e-75
0.00179 0.00115 1.41324e-76
0.00181 0.00115 1.41133e-77
0.00183 0.00115 1.39426e-78
0.00185 0.00115 1.36273e-79
0.00187 0.00115 1.31789e-80
0.00189 0.00115 1.26123e-81
0.00191 0.00115 1.19454e-82
0.00193 0.00115 1.11982e-83
0.00195 0.00115 1.03916e-84
0.00197 0.00115 9.55346e-86
0.00199 0.00115 9.4735e-87
1e-05 0.00117 3.4922e-18
3e-05 0.00117 3.30149e-18
5e-05 0.00117 2.95131e-18
7e-05 0.00117 2.49562e-18
9e-05 0.00117 1.99726e-18
0.00011 0.00117 1.51388e-18
0.00013 0.00117 1.08772e-18
0.00015 0.00117 7.41517e-19
0.00017 0.00117 4.80138e-19
0.00019 0.00117 2.95624e-19
0.00021 0.00117 1.73282e-19
0.00023 0.00117 9.68132e-20
0.00025 0.00117 5.16201e-20
0.00027 0.00117 2.62993e-20
0.00029 0.00117 1.28188e-20
0.00031 0.00117 5.98493e-21
0.00033 0.00117 2.67977e-21
0.00035 0.00117 1.15205e-21
0.00037 0.00117 4.76076e-22
0.00039 0.00117 1.89319e-22
0.00041 0.00117 7.25249e-23
0.00043 0.00117 2.6792e-23
0.00045 0.00117 9.55391e-24
0.00047 0.00117 3.29178e-24
0.00049 0.00117 1.09687e-24
0.00051 0.00117 3.53783e-25
0.00053 0.00117 1.10547e-25
0.00055 0.00117 3.34919e-26
0.00057 0.00117 9.84587e-27
0.00059 0.00117 2.81072e-27
0.00061 0.00117 7.79728e-28
0.00063 0.00117 2.10344e-28
0.00065 0.00117 5.52166e-29
0.00067 0.00117 1.41136e-29
0.00069 0.00117 3.51477e-30
0.00071 0.00117 8.53309e-31
0.00073 0.00117 2.02074e-31
0.00075 0.00117 4.6703e-32
0.00077 0.00117 1.05399e-32
0.00079 0.00117 2.32383e-33
0.00081 0.00117 5.00794e-34
0.00083 0.00117 1.05536e-34
0.00085 0.00117 2.17584e-35
0.00087 0.00117 4.39059e-36
0.00089 0.00117 8.67505e-37
0.00091 0.00117 1.67899e-37
0.00093 0.00117 3.18435e-38
0.00095 0.00117 5.9204e-39
0.00097 0.00117 1.07944e-39
0.00099 0.00117 1.9307e-40
0.00101 0.00117 3.38879e-41
0.00103 0.00117 5.83893e-42
0.00105 0.00117 9.87908e-43
0.00107 0.00117 1.64183e-43
0.00109 0.00117 2.68101e-44
0.00111 0.00117 4.3028e-45
0.00113 0.00117 6.78903e-46
0.00115 0.00117 1.05338e-46
0.00117 0.00117 1.60768e-47
0.00119 0.00117 2.41412e-48
0.00121 0.00117 3.56757e-49
0.00123 0.00117 5.18973e-50
0.00125 0.00117 7.43321e-51
0.00127 0.00117 1.04849e-51
0.00129 0.00117 1.45683e-52
0.00131 0.00117 1.99435e-53
0.00133 0.00117 2.69048e-54
0.00135 0.00117 3.57754e-55
0.00137 0.00117 4.68976e-56
0.00139 0.00117 6.06197e-57
0.00141 0.00117 7.72776e-58
0.00143 0.00117 9.7174e-59
0.00145 0.00117 1.20554e-59
0.00147 0.00117 1.47578e-60
0.00149 0.00117 1.78297e-61
0.00151 0.00117 2.12629e-62
0.00153 0.00117 2.50338e-63
0.00155 0.00117 2.9102e-64
0.00157 0.00117 3.34103e-65
0.00159 0.00117 3.78847e-66
0.00161 0.00117 4.24362e-67
0.00163 0.00117 4.69635e-68
0.00165 0.00117 5.13567e-69
0.00167 0.00117 5.55017e-70
0.00169 0.00117 5.9285e-71
0.00171 0.00117 6.25995e-72
0.00173 0.00117 6.53491e-73
0.00175 0.00117 6.74537e-74
0.00177 0.00117 6.88529e-75
0.00179 0.00117 6.95091e-76
0.00181 0.00117 6.94089e-77
0.00183 0.00117 6.85635e-78
0.00185 0.00117 6.70074e-79
0.00187 0.00117 6.47969e-80
0.00189 0.00117 6.2006e-81
0.00191 0.00117 5.87229e-82
0.00193 0.00117 5.50453e-83
0.00195 0.00117 5.10764e-84
0.00197 0.00117 4.69532e-85
0.00199 0.00117 4.65565e-86
1e-05 0.00119 1.71865e-17
3e-05 0.00119 1.6247e-17
5e-05 0.00119 1.45222e-17
7e-05 0.00119 1.22779e-17
9e-05 0.00119 9.82399e-18
0.00011 0.00119 7.44446e-18
0.00013 0.00119 5.3472e-18
0.00015 0.00119 3.64406e-18
0.00017 0.00119 2.35869e-18
0.00019 0.00119 1.45168e-18
0.00021 0.00119 8.50556e-19
0.00023 0.00119 4.75e-19
0.00025 0.00119 2.53152e-19
0.00027 0.00119 1.28916e-19
0.00029 0.00119 6.28066e-20
0.00031 0.00119 2.93096e-20
0.00033 0.00119 1.31172e-20
0.00035 0.00119 5.6365e-21
0.00037 0.00119 2.32814e-21
0.00039 0.00119 9.25387e-22
0.00041 0.00119 3.54337e-22
0.00043 0.00119 1.30839e-22
0.00045 0.00119 4.66356e-23
0.00047 0.00119 1.60611e-23
0.00049 0.00119 5.3495e-24
0.00051 0.00119 1.72469e-24
0.00053 0.00119 5.38695e-25
0.00055 0.00119 1.6314e-25
0.00057 0.00119 4.79408e-26
0.00059 0.00119 1.36805e-26
0.00061 0.00119 3.79372e-27
0.00063 0.00119 1.02305e-27
0.00065 0.00119 2.68461e-28
0.00067 0.00119 6.85959e-29
0.00069 0.00119 1.7077e-29
0.00071 0.00119 4.14458e-30
0.00073 0.00119 9.81176e-31
0.00075 0.00119 2.26698e-31
0.00077 0.00119 5.11457e-32
0.00079 0.00119 1.12733e-32
0.00081 0.00119 2.42874e-33
0.00083 0.00119 5.11685e-34
0.00085 0.00119 1.05466e-34
0.00087 0.00119 2.12762e-35
0.00089 0.00119 4.20274e-36
0.00091 0.00119 8.13208e-37
0.00093 0.00119 1.54194e-37
0.00095 0.00119 2.86614e-38
0.00097 0.00119 5.22451e-39
0.00099 0.00119 9.34252e-40
0.00101 0.00119 1.63946e-40
0.00103 0.00119 2.82421e-41
0.00105 0.00119 4.7774e-42
0.00107 0.00119 7.93809e-43
0.00109 0.00119 1.29599e-43
0.00111 0.00119 2.07956e-44
0.00113 0.00119 3.28055e-45
0.00115 0.00119 5.08915e-46
0.00117 0.00119 7.76573e-47
0.00119 0.00119 1.16592e-47
0.00121 0.00119 1.72269e-48
0.00123 0.00119 2.50558e-49
0.00125 0.00119 3.58814e-50
0.00127 0.00119 5.06047e-51
0.00129 0.00119 7.03021e-52
0.00131 0.00119 9.62263e-53
0.00133 0.00119 1.29795e-53
0.00135 0.00119 1.72565e-54
0.00137 0.00119 2.26182e-55
0.00139 0.00119 2.92322e-56
0.00141 0.00119 3.726e-57
0.00143 0.00119 4.68471e-58
0.00145 0.00119 5.81109e-59
0.00147 0.00119 7.11284e-60
0.00149 0.00119 8.59237e-61
0.00151 0.00119 1.02456e-61
0.00153 0.00119 1.20612e-62
0.00155 0.00119 1.40197e-63
0.00157 0.00119 1.60934e-64
0.00159 0.00119 1.82466e-65
0.00161 0.00119 2.04366e-66
0.00163 0.00119 2.26145e-67
0.00165 0.00119 2.47274e-68
0.00167 0.00119 2.67203e-69
0.00169 0.00119 2.85389e-70
0.00171 0.00119 3.01315e-71
0.00173 0.00119 3.1452e-72
0.00175 0.00119 3.24618e-73
0.00177 0.00119 3.31322e-74
0.00179 0.00119 3.34449e-75
0.00181 0.00119 3.33937e-76
0.00183 0.00119 3.2984e-77
0.00185 0.00119 3.22327e-78
0.00187 0.00119 3.11667e-79
0.00189 0.00119 2.98219e-80
0.00191 0.00119 2.82406e-81
0.00193 0.00119 2.64699e-82
0.00195 0.00119 2.45594e-83
0.00197 0.00119 2.25751e-84
0.00199 0.00119 2.23825e-85
1e-05 0.00121 8.27787e-17
3e-05 0.00121 7.82492e-17
5e-05 0.00121 6.99337e-17
7e-05 0.00121 5.91158e-17
9e-05 0.00121 4.72901e-17
0.00011 0.00121 3.58258e-17
0.00013 0.00121 2.57248e-17
0.00015 0.00121 1.75249e-17
0.00017 0.00121 1.13389e-17
0.00019 0.00121 6.97572e-18
0.00021 0.00121 4.08533e-18
0.00023 0.00121 2.28043e-18
0.00025 0.00121 1.21478e-18
0.00027 0.00121 6.18315e-19
0.00029 0.00121 3.01088e-19
0.00031 0.00121 1.40437e-19
0.00033 0.00121 6.28197e-20
0.00035 0.00121 2.69803e-20
0.00037 0.00121 1.11386e-20
0.00039 0.00121 4.4252e-21
0.00041 0.00121 1.69362e-21
0.00043 0.00121 6.25069e-22
0.00045 0.00121 2.22693e-22
0.00047 0.00121 7.66593e-23
0.00049 0.00121 2.55215e-23
0.00051 0.00121 8.22459e-24
0.00053 0.00121 2.56779e-24
0.00055 0.00121 7.77311e-25
0.00057 0.00121 2.28329e-25
0.00059 0.00121 6.51307e-26
0.00061 0.00121 1.80543e-26
0.00063 0.00121 4.86684e-27
0.00065 0.00121 1.27665e-27
0.00067 0.00121 3.26088e-28
0.00069 0.00121 8.1152e-29
0.00071 0.00121 1.96889e-29
0.00073 0.00121 4.65955e-30
0.00075 0.00121 1.07623e-30
0.00077 0.00121 2.42736e-31
0.00079 0.00121 5.34864e-32
0.00081 0.00121 1.15198e-32
0.00083 0.00121 2.4263e-33
0.00085 0.00121 4.99958e-34
0.00087 0.00121 1.00832e-34
0.00089 0.00121 1.99124e-35
0.00091 0.00121 3.85196e-36
0.00093 0.00121 7.30199e-37
0.00095 0.00121 1.35696e-37
0.00097 0.00121 2.47293e-38
0.00099 0.00121 4.4211e-39
0.00101 0.00121 7.75658e-40
0.00103 0.00121 1.3359e-40
0.00105 0.00121 2.25931e-41
0.00107 0.00121 3.75328e-42
0.00109 0.00121 6.12644e-43
0.00111 0.00121 9.82863e-44
0.00113 0.00121 1.55019e-44
